"province","ioic_industry","year","count"
"New Brunswick","Computer and peripheral equipment manufacturing  [BS33410]","2021",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2012",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2013",1
"New Brunswick","Electronic product manufacturing  [BS334B0]","2014",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2015",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2016",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2017",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2018",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2019",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2020",0
"New Brunswick","Electronic product manufacturing  [BS334B0]","2021",0
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2012",1
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2013",1
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2014",1
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2015",1
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2016",0
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2017",0
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2018",0
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2019",0
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2020",0
"New Brunswick","Electrical  equipment and component manufacturing  [BS335A0]","2021",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2012",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2013",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2014",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2015",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2016",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2017",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2018",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2019",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2020",0
"New Brunswick","Household appliance manufacturing  [BS33520]","2021",0
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2012",2
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2013",2
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2014",2
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2015",1
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2016",0
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2017",1
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2018",1
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2019",1
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2020",1
"New Brunswick","Motor vehicle manufacturing  [BS33610]","2021",1
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2012",2
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2013",2
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2014",1
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2015",1
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2016",2
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2017",1
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2018",2
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2019",1
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2020",1
"New Brunswick","Motor vehicle body and trailer manufacturing  [BS33620]","2021",1
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2012",1
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2013",1
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2014",1
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2015",0
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2016",0
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2017",0
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2018",0
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2019",0
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2020",0
"New Brunswick","Motor vehicle parts manufacturing  [BS33630]","2021",0
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2012",1
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2013",0
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2014",1
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2015",1
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2016",1
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2017",1
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2018",0
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2019",0
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2020",0
"New Brunswick","Aerospace product and parts manufacturing  [BS33640]","2021",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2012",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2013",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2014",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2015",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2016",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2017",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2018",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2019",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2020",0
"New Brunswick","Railroad rolling stock manufacturing  [BS33650]","2021",0
"New Brunswick","Ship and boat building  [BS33660]","2012",0
"New Brunswick","Ship and boat building  [BS33660]","2013",0
"New Brunswick","Ship and boat building  [BS33660]","2014",0
"New Brunswick","Ship and boat building  [BS33660]","2015",0
"New Brunswick","Ship and boat building  [BS33660]","2016",0
"New Brunswick","Ship and boat building  [BS33660]","2017",0
"New Brunswick","Ship and boat building  [BS33660]","2018",0
"New Brunswick","Ship and boat building  [BS33660]","2019",0
"New Brunswick","Ship and boat building  [BS33660]","2020",0
"New Brunswick","Ship and boat building  [BS33660]","2021",0
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2012",1
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2013",1
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2014",1
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2015",0
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2016",0
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2017",1
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2018",1
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2019",2
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2020",1
"New Brunswick","Other transportation equipment manufacturing  [BS33690]","2021",1
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2012",4
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2013",5
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2014",3
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2015",4
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2016",3
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2017",3
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2018",3
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2019",3
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2020",3
"New Brunswick","Furniture and related product manufacturing  [BS33700]","2021",2
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2012",7
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2013",19
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2014",4
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2015",4
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2016",3
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2017",4
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2018",2
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2019",3
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2020",3
"New Brunswick","Miscellaneous manufacturing  [BS33900]","2021",4
"New Brunswick","Total, households","2012",4561
"New Brunswick","Total, households","2013",4087
"New Brunswick","Total, households","2014",4131
"New Brunswick","Total, households","2015",4748
"New Brunswick","Total, households","2016",4384
"New Brunswick","Total, households","2017",3733
"New Brunswick","Total, households","2018",3537
"New Brunswick","Total, households","2019",3246
"New Brunswick","Total, households","2020",2755
"New Brunswick","Total, households","2021",2612
"New Brunswick","Households: Motor fuels and lubricants","2012",2484
"New Brunswick","Households: Motor fuels and lubricants","2013",2087
"New Brunswick","Households: Motor fuels and lubricants","2014",1926
"New Brunswick","Households: Motor fuels and lubricants","2015",2247
"New Brunswick","Households: Motor fuels and lubricants","2016",2503
"New Brunswick","Households: Motor fuels and lubricants","2017",2297
"New Brunswick","Households: Motor fuels and lubricants","2018",2255
"New Brunswick","Households: Motor fuels and lubricants","2019",2230
"New Brunswick","Households: Motor fuels and lubricants","2020",1833
"New Brunswick","Households: Motor fuels and lubricants","2021",1787
"New Brunswick","Households: Electricity and other fuels","2012",2077
"New Brunswick","Households: Electricity and other fuels","2013",2000
"New Brunswick","Households: Electricity and other fuels","2014",2205
"New Brunswick","Households: Electricity and other fuels","2015",2501
"New Brunswick","Households: Electricity and other fuels","2016",1881
"New Brunswick","Households: Electricity and other fuels","2017",1436
"New Brunswick","Households: Electricity and other fuels","2018",1282
"New Brunswick","Households: Electricity and other fuels","2019",1017
"New Brunswick","Households: Electricity and other fuels","2020",922
"New Brunswick","Households: Electricity and other fuels","2021",826
"Quebec","Total, industries and households","2012",89602
"Quebec","Total, industries and households","2013",89319
"Quebec","Total, industries and households","2014",87815
"Quebec","Total, industries and households","2015",90656
"Quebec","Total, industries and households","2016",88846
"Quebec","Total, industries and households","2017",90941
"Quebec","Total, industries and households","2018",91681
"Quebec","Total, industries and households","2019",92898
"Quebec","Total, industries and households","2020",81363
"Quebec","Total, industries and households","2021",84473
"Quebec","Total, industries","2012",63414
"Quebec","Total, industries","2013",62316
"Quebec","Total, industries","2014",61144
"Quebec","Total, industries","2015",64093
"Quebec","Total, industries","2016",62838
"Quebec","Total, industries","2017",64729
"Quebec","Total, industries","2018",65459
"Quebec","Total, industries","2019",66491
"Quebec","Total, industries","2020",59845
"Quebec","Total, industries","2021",62140
"Quebec","Animal food manufacturing  [BS31110]","2012",62
"Quebec","Animal food manufacturing  [BS31110]","2013",79
"Quebec","Animal food manufacturing  [BS31110]","2014",174
"Quebec","Animal food manufacturing  [BS31110]","2015",80
"Quebec","Animal food manufacturing  [BS31110]","2016",106
"Quebec","Animal food manufacturing  [BS31110]","2017",75
"Quebec","Animal food manufacturing  [BS31110]","2018",102
"Quebec","Animal food manufacturing  [BS31110]","2019",84
"Quebec","Animal food manufacturing  [BS31110]","2020",76
"Quebec","Animal food manufacturing  [BS31110]","2021",70
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2012",91
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2013",95
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2014",138
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2015",282
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2016",148
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2017",258
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2018",122
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2019",113
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2020",117
"Quebec","Sugar and confectionery product manufacturing  [BS31130]","2021",108
"Quebec","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2012",68
"Quebec","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2013",63
"Quebec","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2014",66
"Quebec","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2015",52
"Quebec","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2016",58
"Quebec","Fruit and vegetable preserving and specialty food manufacturing  [BS31140]","2017",57
